Symbol,Tag,Strike,Price,Barone-Adesi Whaley,Bjerksund Stensland,Cox-Ross-Rubenstein,Jarrow-Rudd,Equal Probabilities,Trigeorgis,Tian,Leisen-Reimer
BA,BA170616P00085000,85.00,2.22,1.229934967896883,1.1520214600243008,1.1761042729581237,1.1741443340773319,1.1742537987163137,1.174146108210199,1.1742370004741138,1.1758723419546915
BA,BA170616P00090000,90.00,2.95,1.8318650031949653,1.7331765934647052,1.7677532494406902,1.7695463955939266,1.7652694726776659,1.7695485835585651,1.7662799348955194,1.7685416491731516
BA,BA170616P00100000,100.00,4.63,3.6161211812317315,3.4726725070951403,3.540689013288334,3.5376927495190205,3.5371961480708345,3.5376960218574722,3.5378684076601337,3.539468695100061
BA,BA170616P00105000,105.00,5.60,4.840140200602472,4.675424725220765,4.761916246070897,4.761546416377669,4.757918837146626,4.761550135558361,4.7587341320676435,4.761384383596043
BA,BA170616P00110000,110.00,6.80,6.3062107096421105,6.123194356118063,6.230351525376772,6.230262624694946,6.2258868395261056,6.230266751187363,6.227056601777919,6.229617567881963
BA,BA170616P00115000,115.00,8.85,8.02437900084572,7.827824108372539,7.9571296119211805,7.954452534237396,7.952266697762623,7.954457002704457,7.953977729472241,7.954956843953411
BA,BA170616P00120000,120.00,10.55,10.000470608727031,9.7968531471317,9.947652891326493,9.94296130111509,9.94248409737102,9.942965968065739,9.944879025212066,9.943731615494881
BA,BA170616P00125000,125.00,13.20,12.236542668167457,12.033794190201789,12.202043047251964,12.201572374703797,12.196683165361975,12.201577224081037,12.20023902271531,12.1981627074718
BA,BA170616P00130000,130.00,16.29,14.731477189569848,14.538547002627347,14.715838864659927,14.721595023967357,14.71042156691093,14.72159993928007,14.714939834827414,14.7169272078502
BA,BA170616P00135000,135.00,18.53,17.48164457912683,17.307888162653107,17.500145667907518,17.494928460221008,17.494751943335924,17.4949333118883,17.49781369166532,17.495719075045834
BA,BA170616P00140000,140.00,21.85,20.481580618252103,20.335989087744125,20.531596631443858,20.532991352283258,20.526382521260402,20.532996107772934,20.53076181848299,20.52784235590024
