Symbol,Tag,Strike,Price,Barone-Adesi Whaley,Bjerksund Stensland,Cox-Ross-Rubenstein,Jarrow-Rudd,Equal Probabilities,Trigeorgis,Tian,Leisen-Reimer
AAPL,AAPL160610C00110000,110.00,0.01,0.06164946473317587,0.06164946473317587,0.06158776901269481,0.06150741435917108,0.06167559625169723,0.061507454228247126,0.061477996065993565,0.061649572129064766
BA,BA160610C00115000,115.00,19.22,12.503382398577063,12.503382398577063,12.503353543809324,12.503354744503305,12.503336124224182,12.503354746491627,12.503348297501722,12.50338244481108
BA,BA160610C00117000,117.00,8.61,10.529551571249746,10.529551571249746,10.529508154585024,10.529516281585801,10.529482476414536,10.52951628451334,10.529510326131867,10.529551649858558
BA,BA160610C00118000,118.00,7.48,9.555802175445862,9.555802175445862,9.55573457677785,9.555753807005832,9.555701982299029,9.555753810720834,9.555758508290793,9.555802266597562
BA,BA160610C00124000,124.00,2.43,4.274980658340172,4.274980658340172,4.27514988720588,4.275240852043902,4.275045077900892,4.2752408640116855,4.275321971252271,4.274980599730739
BA,BA160610C00125000,125.00,2.86,3.564704824330119,3.564704824330119,3.5641320006187955,3.564255054001286,3.5640192256755485,3.5642550672784186,3.564537611566286,3.5647047180035845
BA,BA160610C00126000,126.00,2.10,2.9237077397563125,2.9237077397563125,2.9240716976535173,2.923960223233863,2.923949951034539,2.923960237151244,2.923706830735325,2.9237075959274375
BA,BA160610C00127000,127.00,1.41,2.3564103343524025,2.3564103343524025,2.3570351043933098,2.35705722212567,2.356908992993167,2.3570572365503324,2.3570386927409985,2.3564101696572153
BA,BA160610C00128000,128.00,0.89,1.8646639063194725,1.8646639063194725,1.8645498607901332,1.8647211694840102,1.864424647413665,1.8647211838143363,1.8649671831051748,1.8646637408420381
BA,BA160610C00129000,129.00,0.51,1.4476131501215763,1.4476131501215763,1.447815735747339,1.4476717755518627,1.4476940608501325,1.44767178948539,1.4473952578590854,1.4476130037436603
BA,BA160610C00130000,130.00,0.28,1.1018465809014584,1.1018465809014584,1.1023631067726007,1.1023828046669153,1.1022507017765644,1.1023828175464898,1.1023967556687768,1.1018464698688062
BA,BA160610C00131000,131.00,0.12,0.8217980972225504,0.8217980972225504,0.8214038340328627,0.8215653626698745,0.821304446466384,0.8215653740645954,0.8218323673879452,0.8217980316248056
BA,BA160610C00132000,132.00,0.07,0.600324626105082,0.600324626105082,0.6005775464149681,0.6005127090310145,0.6004882043663383,0.6005127192800099,0.6004028427963275,0.6003246089014759
BA,BA160610C00133000,133.00,0.02,0.4293647350845338,0.4293647350845338,0.42940581942803635,0.4294708025544873,0.4293324343245662,0.4294708109778875,0.42958940063049406,0.42936476257931
BA,BA160610C00134000,134.00,0.05,0.30058378062673957,0.30058378062673957,0.3004870464457667,0.30040354546273446,0.30042425230372566,0.3004035526746424,0.30027230627667856,0.30058384413497546
BA,BA160610C00135000,135.00,0.06,0.20592915100590592,0.20592915100590592,0.20597057067195332,0.20599162102242946,0.2059226798604216,0.205991626525877,0.20604140536151966,0.20592923908806599
BA,BA160610C00136000,136.00,0.05,0.1380474623698576,0.1380474623698576,0.1378327849728258,0.13776890466058153,0.13779378828866484,0.13776890914451456,0.1377278987531677,0.13804756308922897
BA,BA160610C00137000,137.00,0.04,0.09054620536170438,0.09054620536170438,0.09052430761883927,0.09053217906856734,0.09049670279375,0.09053218224445497,0.09055863884467408,0.09054630809428316
BA,BA160610C00138000,138.00,0.10,0.058108645338545144,0.058108645338545144,0.05794455804473424,0.057909163724802044,0.05792317184091813,0.057909166186641145,0.05789427494239773,0.058108741903464885
BA,BA160610C00139000,139.00,0.34,0.03648874132258315,0.03648874132258315,0.03643692433606909,0.03644279162001273,0.03642287704647092,0.03644279323795893,0.0364621038708884,0.03648882640089281
BA,BA160610C00140000,140.00,0.03,0.02242138129593588,0.02242138129593588,0.022337273456220417,0.022322922231699637,0.022326921102834674,0.022322923424735155,0.022305301439082617,0.022421452274713424
BA,BA160610C00141000,141.00,0.51,0.013483577398016705,0.013483577398016705,0.01342954319058541,0.013434786957491715,0.013423235178395124,0.013434787684851407,0.013449244617429827,0.013483633848830025
BA,BA160610C00142000,142.00,0.33,0.007936975956317843,0.007936975956317843,0.007900400993393756,0.007896693843460508,0.007895979508189663,0.007896694353571227,0.007894142027493686,0.007937018960637457
BA,BA160610C00143000,143.00,0.16,0.004573955564520692,0.004573955564520692,0.004529900365351684,0.004533697077942709,0.0045274016612940745,0.004533697366379256,0.004542982847224943,0.004573987056504898
BA,BA160610C00144000,144.00,0.18,0.0025811047673662945,0.0025811047673662945,0.002563081804673512,0.0025630511795496913,0.0025614162756045595,0.002563051371913835,0.0025648085163066077,0.0025811269974709444
BA,BA160610C00145000,145.00,0.06,0.0014265746489514276,0.0014265746489514276,0.0014087267256479073,0.0014071005817959759,0.0014076387100150829,0.0014071007075268655,0.0014054442162294023,0.0014265898093008208
BA,BA160610C00150000,150.00,0.16,5.435507918858851e-05,5.435507918858851e-05,5.303649572863197e-05,5.303782433434732e-05,5.298120659836418e-05,5.303783074054718e-05,5.312940541291919e-05,5.4356490406461736e-05
CAT,CAT160610C00065000,65.00,8.05,10.144226140994048,10.144226140994048,10.144223364709172,10.144223186158365,10.144215528882341,10.14422318711091,10.14422266566335,10.14422614353615
CAT,CAT160610C00066000,66.00,7.54,9.145685165057714,9.145685165057714,9.145676263410177,9.145677077085983,9.145668037630859,9.145677078085447,9.14567748469385,9.145685172035696
CAT,CAT160610C00067000,67.00,8.10,8.148312386040086,8.148312386040086,8.14829798901715,8.14829929428166,8.148288806562503,8.148299295396388,8.14829889421091,8.148312401975595
CAT,CAT160610C00067500,67.50,3.85,7.65064835277438,7.65064835277438,7.650623929629488,7.650620972373355,7.6506140553166375,7.650620973571567,7.650612452780429,7.650648375201301
CAT,CAT160610C00068000,68.00,6.84,7.154249140621749,7.154249140621749,7.154229242900095,7.154231057726835,7.154217817693903,7.154231059112181,7.154228132559034,7.154249170697577
CAT,CAT160610C00069000,69.00,4.54,6.16831782253726,6.16831782253726,6.1682974583244246,6.168300658282356,6.168281478032478,6.168300660218102,6.168294076350062,6.168317868835575
CAT,CAT160610C00069500,69.50,5.17,5.681083333093714,5.681083333093714,5.681007551372567,5.6809901418373165,5.680988844943183,5.680990144102954,5.6809468443509425,5.681083385833615
CAT,CAT160610C00070000,70.00,3.68,5.199816573961047,5.199816573961047,5.199804157775436,5.199813539936876,5.199780212746384,5.199813542836438,5.199808301224928,5.1998166301693285
CAT,CAT160610C00070500,70.50,1.59,4.726639855697448,4.726639855697448,4.726591579168713,4.72656582951889,4.726563342548637,4.726565832938609,4.726499636869268,4.726639910976904
CAT,CAT160610C00071000,71.00,2.65,4.2640841933950115,4.2640841933950115,4.264052537610563,4.2640822341573985,4.26401672827325,4.264082238494915,4.264099528203778,4.2640842422203775
CAT,CAT160610C00071500,71.50,2.91,3.8150413322409342,3.8150413322409342,3.815111172904723,3.815089518804048,3.815069682905342,3.815089523831366,3.815019969093098,3.815041368574867
CAT,CAT160610C00072000,72.00,2.47,3.382669479910071,3.382669479910071,3.3824316839973405,3.3825097320605537,3.382381104639044,3.382509738191412,3.3825958897810473,3.3826694980299297
CAT,CAT160610C00072500,72.50,2.50,2.9702543102255086,2.9702543102255086,2.9704383670827506,2.9704508163450725,2.9703816626902126,2.9704508232214475,2.970428942012312,2.9702543056891466
CAT,CAT160610C00073000,73.00,2.27,2.581033866369921,2.581033866369921,2.5810969566273987,2.5810281219995472,2.5810343772131894,2.5810281295919775,2.5808741658275682,2.5810338368697407
CAT,CAT160610C00073500,73.50,1.83,2.2180026381457987,2.2180026381457987,2.2179454008899047,2.21803502013402,2.217875098585418,2.218035028667561,2.2181361905663644,2.2180025840956668
CAT,CAT160610C00074000,74.00,1.50,1.8837149140526213,1.8837149140526213,1.8840532839784545,1.8840565880227826,1.883978963752761,1.8840565970486551,1.8840207500477537,1.8837148387912164
CAT,CAT160610C00074500,74.50,1.14,1.5801093827551584,1.5801093827551584,1.5802409199494365,1.5801520673480272,1.580163768081126,1.5801520767226709,1.5799710318866351,1.5801092922611526
CAT,CAT160610C00075000,75.00,0.94,1.3083753207432092,1.3083753207432092,1.3082287459297126,1.308345668295465,1.3081499407445838,1.3083456778760318,1.308502041097914,1.3083752228738925
CAT,CAT160610C00075500,75.50,0.64,1.0688757308661399,1.0688757308661399,1.0692044520373876,1.069235302568989,1.0691263931259904,1.0692353120638654,1.0692584114784527,1.0688756343512993
CAT,CAT160610C00076000,76.00,0.44,0.861135374336694,0.861135374336694,0.8614348090562546,0.8613856671681314,0.8613589564995278,0.8613856763995426,0.8612854889747734,0.861135287607038
CAT,CAT160610C00076500,76.50,0.29,0.6838931455032028,0.6838931455032028,0.6837664507681258,0.6836476542305339,0.6836941520226242,0.6836476630341237,0.6836044083093878,0.6838930755995002
CAT,CAT160610C00077000,77.00,0.20,0.5352102157781681,0.5352102157781681,0.5351593493662599,0.5352424574056555,0.5350944812191712,0.5352424653086708,0.5353693697127748,0.5352101676004876
CAT,CAT160610C00077500,77.50,0.05,0.4126191717210928,0.4126191717210928,0.4128120188276464,0.41283552474306395,0.4127531328122107,0.41283553192107475,0.41287070843396045,0.4126191475957515
CAT,CAT160610C00078000,78.00,0.07,0.31329587444707563,0.31329587444707563,0.31346476460756134,0.3134420900598713,0.3134123492121582,0.3134420964525186,0.31340621768593,0.3132958741296919
CAT,CAT160610C00078500,78.50,0.19,0.2342352478430489,0.2342352478430489,0.23422635094854094,0.23417083707114184,0.23418060579633845,0.23417084265322224,0.23408443845665888,0.2342352688827472
CAT,CAT160610C00079000,79.00,0.03,0.1724143488944348,0.1724143488944348,0.17216911107878707,0.1721550892741355,0.17212996859566881,0.17215509366202744,0.17227713520833926,0.17241438723750538
CAT,CAT160610C00079500,79.50,0.11,0.12493013607288878,0.12493013607288878,0.12482161545830364,0.12486038983995291,0.12479176377639356,0.12486039348645599,0.1249313052351494,0.12493018678206688
CAT,CAT160610C00080000,80.00,0.04,0.08910436988182754,0.08910436988182754,0.08908562855357802,0.08910214478553591,0.08906132132454736,0.08910214775630751,0.08913698307809158,0.08910442783520255
CAT,CAT160610C00080500,80.50,0.18,0.06255310790255839,0.06255310790255839,0.06255217355477363,0.06255432091621631,0.06253277091185701,0.06255432328878963,0.06256535639695711,0.0625531683733839
CAT,CAT160610C00081000,81.00,0.06,0.04322254423070559,0.04322254423070559,0.04320775417314051,0.043201565218205354,0.043192572069152405,0.043201567075644,0.04319825601517428,0.043222603290255235
CAT,CAT160610C00081500,81.50,0.25,0.02939603208741385,0.02939603208741385,0.029359830240825637,0.02934963285229303,0.029348185324078263,0.029349634277708685,0.029338837407993455,0.02939608681653135
CAT,CAT160610C00082000,82.00,0.05,0.01967886802523471,0.01967886802523471,0.019625764863834452,0.01961443809513322,0.019617009735291735,0.01961443916736601,0.019600792383987386,0.01967891654916339
CAT,CAT160610C00082500,82.50,0.01,0.012967911914698002,0.012967911914698002,0.012906548988404185,0.012895825244053737,0.012900096916883302,0.012895826034633955,0.012893540608074527,0.012967953307948218
CAT,CAT160610C00083000,83.00,0.05,0.008412641894157885,0.008412641894157885,0.008351294698442879,0.008350602642404378,0.008346634167440086,0.008350603124357165,0.008366636440441584,0.008412676003286197
CAT,CAT160610C00085000,85.00,0.01,0.0012765018818400903,0.0012765018818400903,0.0012627736355226452,0.0012637834636710444,0.0012619326429624033,0.001263783566976391,0.001266384846282864,0.001276513585818159
CAT,CAT160610C00086000,86.00,0.28,0.00045400399750248054,0.00045400399750248054,0.0004474513046959963,0.0004478295260890136,0.0004471066355189463,0.00044782956846869937,0.0004488897534987575,0.0004540098755864835
CAT,CAT160610C00088000,88.00,0.08,4.817175897987564e-05,4.817175897987564e-05,4.679911450308923e-05,4.686455814042719e-05,4.6753706971681464e-05,4.686456373437408e-05,4.704670005269101e-05,4.817289688369273e-05
CVX,CVX160610C00091000,91.00,10.94,9.745009821678503,9.745009821678503,9.744975337464268,9.744967976196403,9.74495503719149,9.744967980330838,9.744960256475819,9.745009850477127
CVX,CVX160610C00092000,92.00,10.25,8.753301067269026,8.753301067269026,8.75325171281295,8.753238048704015,8.753226597981415,8.75323805381063,8.75321290275314,8.753301111742301
CVX,CVX160610C00094000,94.00,6.80,6.799896404036847,6.799896404036847,6.799882707407194,6.799862719785647,6.799836276483726,6.799862729209727,6.799813005043306,6.799896474905979
CVX,CVX160610C00095000,95.00,8.22,5.853724379070376,5.853724379070376,5.8537660865054235,5.853766190689115,5.85370125069848,5.85376620385143,5.85372592974573,5.853724447931394
CVX,CVX160610C00096000,96.00,6.27,4.943380597775938,4.943380597775938,4.943396171566408,4.943455726863567,4.943308018011622,4.943455744772525,4.943467267985854,4.943380646915015
CVX,CVX160610C00096500,96.50,4.76,4.506245975583551,4.506245975583551,4.506145407066036,4.506255908410765,4.506044355983592,4.506255928950035,4.506317063322085,4.506246007897226
CVX,CVX160610C00097000,97.00,5.00,4.083801918965968,4.083801918965968,4.0834564662073385,4.083634741228527,4.083342237596828,4.083634764459047,4.083764741633211,4.083801930502529
CVX,CVX160610C00098000,98.00,3.22,3.2910495122909764,3.2910495122909764,3.291193709376633,3.291058523611737,3.291060365146324,3.291058550763794,3.290839501518319,3.291049475093689
CVX,CVX160610C00098500,98.50,2.46,2.924548849258893,2.924548849258893,2.9248927015870163,2.9248258059641694,2.92474791954947,2.924825835464313,2.9246798001851713,2.9245487872877955
CVX,CVX160610C00099000,99.00,2.12,2.5802028983984675,2.5802028983984675,2.5805959260858544,2.5806174295563427,2.5804414568504064,2.5806174610513044,2.5805682880983163,2.5802028137622837
CVX,CVX160610C00099500,99.50,1.60,2.259357612445625,2.259357612445625,2.259576753096386,2.2597041178470483,2.2594148979121447,2.259704150870434,2.259772911830078,2.2593575089858597
CVX,CVX160610C00100000,100.00,1.26,1.9630211918334477,1.9630211918334477,1.9627810687125236,1.963027247051692,1.9626145767529612,1.9630272810446217,1.9632301142812412,1.9630210748652028
CVX,CVX160610C00101000,101.00,0.70,1.4459803600230052,1.4459803600230052,1.4463441035090185,1.4462039269325186,1.4461764264503045,1.4462039612153859,1.4459916632090208,1.4459802355810993
CVX,CVX160610C00102000,102.00,0.33,1.0292311172218456,1.0292311172218456,1.0294463093621402,1.029572339771428,1.0292880036346366,1.029572372183949,1.02966755272059,1.029231012023105
CVX,CVX160610C00103000,103.00,0.15,0.7067474902576606,0.7067474902576606,0.7068348253289094,0.7066488091220088,0.7066907244603687,0.7066488386677469,0.7064125227809983,0.7067474245644227
CVX,CVX160610C00104000,104.00,0.05,0.46756800083488204,0.46756800083488204,0.46771571653601873,0.46779050432574953,0.46759700804184434,0.46779052869951154,0.46785662727930594,0.46756798320130666
CVX,CVX160610C00105000,105.00,0.07,0.2977256785480751,0.2977256785480751,0.2977366117046917,0.29761826923578255,0.2976391351220753,0.29761828927812567,0.29747909692936236,0.29772570525278474
