Symbol,Tag,Strike,Price,Barone-Adesi Whaley,Bjerksund Stensland,Cox-Ross-Rubenstein,Jarrow-Rudd,Equal Probabilities,Trigeorgis,Tian,Leisen-Reimer
MMM,MMM170120C00070000,70.00,88.30,100.97719710862066,100.97716231714557,100.9770870802066,100.96724651003007,100.97711366679357,100.97719579899773,100.97719710967937
MMM,MMM170120C00075000,75.00,91.83,96.16281543309101,96.16277825124695,96.16270286942958,96.15286033820583,96.16272946156364,96.16281076307756,96.16281543692735
MMM,MMM170120C00080000,80.00,87.75,91.34872152734931,91.34867610304943,91.34860280050091,91.33874890628829,91.34862941697125,91.34870778957831,91.34872153855319
MMM,MMM170120C00085000,85.00,82.00,86.53547141793554,86.53541285513172,86.5353422792905,86.52546325301756,86.53536895469846,86.53543465376345,86.53547144550538
MMM,MMM170120C00090000,90.00,67.10,81.72435880287935,81.72425690189597,81.72419703696652,81.71425165361774,81.7242238587328,81.7242882177861,81.72435886155726
MMM,MMM170120C00095000,95.00,72.75,76.91802023174068,76.91789844427133,76.91781989698019,76.90780797341021,76.91784694502198,76.91788173473255,76.91802034163626
MMM,MMM170120C00100000,100.00,67.68,72.1212422867974,72.12104830266807,72.12102384943107,72.11073691684979,72.12105147933721,72.1209862981148,72.12124247053785
MMM,MMM170120C00105000,105.00,63.70,67.34187408200586,67.34172492441739,67.34167548190585,67.33111767858358,67.3417038972043,67.34130288127315,67.34187435905872
MMM,MMM170120C00110000,110.00,58.80,62.591674576290856,62.59148103472352,62.59139369720207,62.58041143840525,62.59142334121067,62.59107948136117,62.59167495583153
MMM,MMM170120C00115000,115.00,53.70,57.88688861576995,57.88672261404869,57.88661541026078,57.874968560303756,57.88664687356643,57.88611724847279,57.88688908998607
MMM,MMM170120C00120000,120.00,44.60,53.24836694124798,53.24843302654403,53.24839816878459,53.23572100511073,53.24843217650905,53.24691860303361,53.248367481526266
MMM,MMM170120C00125000,125.00,43.55,48.701120622312224,48.70107963119453,48.70134179237541,48.687103487941535,48.70137915200753,48.699778078671855,48.70112117985533
MMM,MMM170120C00130000,130.00,38.51,44.27330732152931,44.27186244080327,44.271393281424416,44.25687328333004,44.27143478341284,44.27314353359224,44.273307832701235
MMM,MMM170120C00135000,135.00,35.24,39.994754475207586,39.995862728648596,39.99587292569875,39.979133177538515,39.99591764811886,39.991960366737864,39.99475487060771
MMM,MMM170120C00140000,140.00,30.76,35.895205162417,35.89328929904701,35.89283538924707,35.875294654449206,35.8928851551512,35.89580965254677,35.89520537760677
MMM,MMM170120C00145000,145.00,26.97,32.00250993959302,32.00402719449247,32.00454059961327,31.984089861723138,32.00459388596921,32.00061456786749,32.002509925250145
MMM,MMM170120C00150000,150.00,21.55,28.34098004848818,28.34340663417435,28.34288099601276,28.32222967901646,28.34293766499493,28.340017956744692,28.340979777896983
MMM,MMM170120C00155000,155.00,18.65,24.930073338453685,24.93032524822677,24.92880215237002,24.908031150063202,24.928861880221096,24.932065947356723,24.9300728111976
MMM,MMM170120C00160000,160.00,13.46,21.783519301694554,21.780365709650592,21.78094942205935,21.75714645393284,21.781012462049432,21.786411827362368,21.78351854324546
MMM,MMM170120C00165000,165.00,9.90,18.908919895477943,18.906438170446908,18.90834195546814,18.88233232379356,18.908406425532576,18.911942174979664,18.908918953232973
MMM,MMM170120C00170000,170.00,7.16,16.307801283655913,16.305751468246644,16.30758706061479,16.28146505432552,16.307652051220575,16.311068738242785,16.30780022055499
MMM,MMM170120C00175000,175.00,5.15,13.976046236824356,13.972628605931646,13.974659275311735,13.948529551250392,13.974723789115709,13.97990046588814,13.976045123568792
MMM,MMM170120C00180000,180.00,3.26,11.904610561418535,11.90207467183924,11.900104164903672,11.878211519167944,11.900167174024652,11.908896310818887,11.90460946915332
MMM,MMM170120C00185000,185.00,2.11,10.080418423752537,10.081484245750488,10.079440497144335,10.05837365295769,10.079502623342151,10.08389682753732,10.080417417542838
MMM,MMM170120C00190000,190.00,1.27,8.487337124930168,8.49069886290908,8.489671333300283,8.46869409476943,8.489730475450438,8.487388628095175,8.48733625872239
MMM,MMM170120C00195000,195.00,0.68,7.107147059538491,7.109632928111106,7.10978663551098,7.089044248585159,7.109841948605753,7.105909987852935,7.107146373348981
MMM,MMM170120C00200000,200.00,0.39,5.920442644864569,5.917363871724108,5.91875466635338,5.898441808872106,5.91880546964321,5.923802203077603,5.92044216359559
MMM,MMM170120C00210000,210.00,0.28,4.048535596818015,4.049920716034318,4.049898846677286,4.033810791907033,4.04994220347994,4.047108779350312,4.048535542984963
MMM,MMM170120C00220000,220.00,0.16,2.71918472668198,2.720307680277499,2.71976769403983,2.7071549264192076,2.719803153621538,2.717299354499012,2.719185048799139
MMM,MMM170120C00230000,230.00,0.09,1.797153822579755,1.7976187738699325,1.797135685188876,1.7873281996916133,1.7971634586551484,1.7954976464440289,1.7971544160282615
AXP,AXP170120C00027500,27.50,38.40,39.00159367809454,39.00154344117174,39.001542383781285,39.00127920700764,39.00154241251879,39.00157175207752,39.001593695586486
AXP,AXP170120C00030000,30.00,29.40,36.59740754586507,36.59733138227785,36.597326026049366,36.597065735525845,36.597326054939096,36.597334009316455,36.597407586308194
AXP,AXP170120C00035000,35.00,30.12,31.80889088577255,31.80872154824275,31.80869997086473,31.808446455840286,31.808700000774206,31.808627869445008,31.80889101386301
AXP,AXP170120C00037500,37.50,26.90,29.437533741026638,29.43745891891156,29.43746000955348,29.437172188171992,29.437460040720854,29.437270820755902,29.437533925207358
