Symbol,Tag,Strike,Price,Barone-Adesi Whaley,Bjerksund Stensland,Cox-Ross-Rubenstein,Jarrow-Rudd,Equal Probabilities,Trigeorgis,Tian,Leisen-Reimer
BA,BA170616C00130000,130.00,9.50,18.947975276820618,18.943371827272053,18.951993211156566,18.932343832799152,18.95200321549741,18.94459968455923,18.94797404105717
BA,BA170616C00135000,135.00,7.36,16.7750984923817,16.778914626670225,16.76994938008758,16.767941786876612,16.769959270382056,16.777850729648097,16.77509719742002
BA,BA170616C00140000,140.00,5.40,14.811793381403788,14.813201489280202,14.81601365555127,14.80245325737645,14.816023446319248,14.81434287466237,14.811792084785193
BA,BA170616C00145000,145.00,5.15,13.046011521779437,13.048163878933877,13.04372018037863,13.037585212995305,13.043729648652466,13.047427286200891,13.046010276634876
BA,BA170616C00150000,150.00,2.95,11.464613686841002,11.465209311201173,11.468506221828859,11.455080344696283,11.468515487411988,11.467110214644299,11.464612539505593
BA,BA170616C00155000,155.00,2.72,10.053863325967551,10.057222338501788,10.048160961664141,10.047370273530817,10.048169992350637,10.057666521356078,10.053862314274905
BA,BA170616C00160000,160.00,1.50,8.799840334246946,8.793871947142636,8.80238688114456,8.784328481949421,8.802395338004938,8.796642533816938,8.799839486852685
BA,BA170616C00165000,165.00,0.99,7.688775162889901,7.690750733192124,7.6904806848366345,7.681907899438565,7.690488824427319,7.692918926935551,7.688774499289674
BA,BA170616C00170000,170.00,0.72,6.707307966184475,6.709649660170659,6.701651470300403,6.701192135359666,6.701659270703294,6.71090292108546,6.707307497216308
BA,BA170616C00175000,175.00,0.49,5.842680314014277,5.840467510780654,5.842308255407296,5.832413690993248,5.842315312849439,5.840980185849014,5.84268004278259
