Symbol,Tag,Strike,Price,Barone-Adesi Whaley,Bjerksund Stensland,Cox-Ross-Rubenstein,Jarrow-Rudd,Equal Probabilities,Trigeorgis,Tian,Leisen-Reimer
AXP,AXP160610C00067000,67.00,0.24,1.5682504753768836e-25,1.5682504753768836e-25,5.333549268196928e-26,4.181300813072092e-26,2.248154331912021e-26,4.2522332722323066e-26,5.333165961827386e-26,1.569785303930688e-25
AXP,AXP160610C00067500,67.50,0.14,7.588415717521415e-43,7.588415717521415e-43,1.9367523382077613e-44,1.1739065348157869e-44,4.0656136410105215e-45,1.2025395735215506e-44,1.919407307825066e-44,7.612008294044623e-43
AXP,AXP160610C00068000,68.00,0.10,7.2292802838499235e-65,7.2292802838499235e-65,5.706852508450106e-69,1.495846258424475e-69,4.184235635286881e-70,1.613592335219422e-69,5.758275120212092e-69,7.2839350682594945e-65
AXP,AXP160610C00068500,68.50,0.06,1.6501179378283455e-91,1.6501179378283455e-91,9.122166947565888e-101,6.238346320333389e-102,1.2068682511616867e-102,7.337694572937078e-102,9.293814466804727e-101,1.6757138038326948e-91
AXP,AXP160610C00071000,71.00,0.06,8.582382688739685e-291,8.582382688739685e-291,0.0,0.0,0.0,0.0,0.0,9.873055452208759e-291
AXP,AXP160610C00072500,72.50,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,AAPL160610C00075000,75.00,17.86,22.993936135090376,22.993936135090376,22.993936135089328,22.993936075731167,22.993932269953056,22.993936134885686,22.993936135102594,22.99393613508947
AAPL,AAPL160610C00080000,80.00,18.59,17.998865210763068,17.998865210763068,17.99886521076207,17.998865151403884,17.99886134562578,17.99886521055842,17.99886521077531,17.99886521075524
AAPL,AAPL160610C00084000,84.00,13.39,14.002808471301222,14.002808471301222,14.002808471300234,14.002808411942064,14.002804606163952,14.002808471096575,14.0028084713135,14.002808471294099
AAPL,AAPL160610C00085000,85.00,13.75,13.003794286435761,13.003794286435761,13.003794286434779,13.003794227076606,13.003790421298493,13.00379428623112,13.003794286448038,13.003794286430502
AAPL,AAPL160610C00085500,85.50,8.35,12.50428719400303,12.50428719400303,12.504287194002044,12.504287134643869,12.504283328865766,12.504287193798385,12.50428719401531,12.504287193997264
AAPL,AAPL160610C00086000,86.00,7.33,12.004780101570299,12.004780101570299,12.004780101569326,12.004780042211152,12.004776236433042,12.00478010136567,12.00478010158258,12.004780101564338
AAPL,AAPL160610C00086500,86.50,8.73,11.505273009137568,11.505273009137568,11.505273009136598,11.50527294977842,11.505269144000312,11.505273008932933,11.505273009149859,11.505273009129807
AAPL,AAPL160610C00087000,87.00,13.15,11.005765916704837,11.005765916704837,11.005765916703869,11.005765857345686,11.005762051567588,11.005765916500204,11.00576591671713,11.005765916696292
AAPL,AAPL160610C00087500,87.50,8.00,10.506258824272107,10.506258824272107,10.506258824271143,10.506258764912973,10.506254959134862,10.506258824067473,10.506258824284405,10.506258824265759
AAPL,AAPL160610C00088000,88.00,9.28,10.006751731839376,10.006751731839376,10.00675173183841,10.006751672480233,10.006747866702133,10.00675173163475,10.006751731851672,10.006751731830143
AAPL,AAPL160610C00088500,88.50,8.45,9.507244639406645,9.507244639406645,9.507244639405682,9.50724458004751,9.507240774269395,9.507244639202016,9.507244639418941,9.507244639405362
AAPL,AAPL160610C00089000,89.00,9.14,9.007737546973914,9.007737546973914,9.00773754697295,9.00773748761478,9.007733681836676,9.007737546769294,9.007737546986212,9.007737546967805
AAPL,AAPL160610C00089500,89.50,8.60,8.508230454541183,8.508230454541183,8.50823045454023,8.508230395182059,8.50822658940394,8.508230454336566,8.50823045455349,8.508230454537156
AAPL,AAPL160610C00090000,90.00,7.95,8.008723362108453,8.008723362108453,8.008723362107503,8.008723302749326,8.008719496971219,8.00872336190383,8.008723362120756,8.008723362102288
AAPL,AAPL160610C00090500,90.50,7.49,7.509216269675721,7.509216269675721,7.509216269674772,7.5092162103165965,7.509212404538489,7.509216269471111,7.5092162696880305,7.509216269671995
AAPL,AAPL160610C00091000,91.00,7.02,7.009709177242991,7.009709177242991,7.009709177242042,7.009709117883868,7.009705312105763,7.009709177038382,7.009709177255305,7.009709177240453
AAPL,AAPL160610C00091500,91.50,6.40,6.51020208481026,6.51020208481026,6.510202084809316,6.51020202545114,6.510198219673035,6.5102020846056545,6.510202084822578,6.510202084803667
AAPL,AAPL160610C00092000,92.00,5.90,6.0106949923775295,6.0106949923775295,6.010694992376584,6.010694933018415,6.010691127240304,6.010694992172928,6.010694992389851,6.010694992367833
AAPL,AAPL160610C00092500,92.50,5.55,5.511187899944798,5.511187899944798,5.5111878999438595,5.511187840585685,5.511184034807578,5.5111878997401975,5.511187899957116,5.511187899944149
AAPL,AAPL160610C00093000,93.00,5.10,5.011680807512067,5.011680807512067,5.011680807511131,5.011680748152956,5.011676942374851,5.01168080730747,5.011680807524395,5.011680807508243
AAPL,AAPL160610C00093500,93.50,4.35,4.512173715079337,4.512173715079337,4.512173715078406,4.512173655720231,4.51216984994212,4.5121737148747405,4.512173715091666,4.5121737150695385
AAPL,AAPL160610C00094000,94.00,4.03,4.012666622646606,4.012666622646606,4.012666622645674,4.012666563287505,4.012662757509396,4.012666622442012,4.012666622658937,4.012666622643594
AAPL,AAPL160610C00094500,94.50,3.60,3.513159530213875,3.513159530213875,3.51315953021295,3.513159470854773,3.513155665076667,3.513159530009283,3.513159530226207,3.513159530209125
AAPL,AAPL160610C00095000,95.00,3.17,3.0136524377811442,3.0136524377811442,3.013652437780219,3.0136523784220475,3.0136485726439375,3.013652437576557,3.0136524377934806,3.0136524377760496
AAPL,AAPL160610C00095500,95.50,2.66,2.514145345348413,2.514145345348413,2.5141453453474907,2.5141452859893163,2.514141480211209,2.514145345143825,2.5141453453607525,2.5141453453481293
AAPL,AAPL160610C00096000,96.00,2.21,2.0146382529156823,2.0146382529156823,2.0146382529147644,2.01463819355659,2.0146343877784814,2.0146382527110998,2.0146382529280245,2.0146382529162628
AAPL,AAPL160610C00096500,96.50,1.84,1.5151311604830084,1.5151311604830084,1.5151311604820894,1.5151311011239186,1.515127295345789,1.5151311602784296,1.5151311604953512,1.5151311604764448
AAPL,AAPL160610C00097000,97.00,1.46,1.0156241498637164,1.0156241498637164,1.015624145231173,1.0156240878738674,1.0156202673261203,1.0156241472748124,1.0156241450001928,1.0156241498645477
AAPL,AAPL160610C00097500,97.50,1.17,0.5168236747473827,0.5168236747473827,0.516821902621724,0.5168238733636304,0.516773154161631,0.5168245985675562,0.5168216449043339,0.5168236772963787
AAPL,AAPL160610C00098000,98.00,0.89,0.09659765238506163,0.09659765238506163,0.09662449046106997,0.09661211662886958,0.09593727222453226,0.09662262481806747,0.09662295762204838,0.09659764541396162
AAPL,AAPL160610C00098500,98.50,0.65,0.001136197892469702,0.001136197892469702,0.0011344398020381014,0.0011304005214141867,0.0010718734381347328,0.0011313805612305008,0.0011342053205276688,0.0011362010198913077
AAPL,AAPL160610C00099000,99.00,0.45,2.1755693118711215e-07,2.1755693118711215e-07,2.079598261334976e-07,2.0457927324546605e-07,1.7487173402846268e-07,2.0510060491160616e-07,2.0762342598590848e-07,2.1756583673988227e-07
AAPL,AAPL160610C00099500,99.50,0.33,4.266390292685098e-13,4.266390292685098e-13,3.428150765347341e-13,3.15008535390591e-13,2.36890920608048e-13,3.173634670070954e-13,3.441364612949553e-13,4.2672457206450154e-13
AAPL,AAPL160610C00100000,100.00,0.22,7.629997754674034e-21,7.629997754674034e-21,3.833024274174336e-21,3.3354651909514706e-21,1.9615665157189195e-21,3.3673069124644063e-21,3.817606383295953e-21,7.634749620547754e-21
AAPL,AAPL160610C00101000,101.00,0.11,1.8682733056652928e-42,1.8682733056652928e-42,5.107992095693154e-44,2.8060321043577066e-44,1.057739846987246e-44,2.9098878084218984e-44,5.173975119450373e-44,1.8740209952624768e-42
AAPL,AAPL160610C00102000,102.00,0.07,4.2558298798964217e-72,4.2558298798964217e-72,2.222755232827758e-77,5.25900751659131e-78,1.1985052457906585e-78,5.573795737859332e-78,2.239324436591395e-77,4.2962336912275607e-72
AAPL,AAPL160610C00103000,103.00,0.05,1.4178138482280511e-109,1.4178138482280511e-109,3.920201927154232e-124,9.198673184208456e-126,2.139701789174636e-126,9.50641441547808e-126,4.26127952904999e-124,1.449768241010442e-109
AAPL,AAPL160610C00104000,104.00,0.03,1.12350351462102e-154,1.12350351462102e-154,2.706182742792539e-192,2.2870864949039726e-196,1.2850719502666573e-196,2.5936938815163013e-196,2.7053653516091684e-192,1.1742034038610466e-154
AAPL,AAPL160610C00105000,105.00,0.03,3.451868816617804e-207,3.451868816617804e-207,0.0,0.0,0.0,0.0,0.0,3.7278330831899584e-207
AAPL,AAPL160610C00106000,106.00,0.02,6.649125648509287e-267,6.649125648509287e-267,0.0,0.0,0.0,0.0,0.0,7.505566813671859e-267
AAPL,AAPL160610C00107000,107.00,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,AAPL160610C00108000,108.00,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,AAPL160610C00109000,109.00,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,AAPL160610C00110000,110.00,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00115000,115.00,19.22,12.4933687404719,12.4933687404719,12.493368740470956,12.493368663164016,12.493365872816721,12.493368740385908,12.49336874046525,12.493368740470588
BA,BA160610C00117000,117.00,8.61,10.495340370740976,10.495340370740976,10.495340370740042,10.495340293433108,10.495337503085803,10.495340370654986,10.495340370734336,10.495340370733704
BA,BA160610C00118000,118.00,7.48,9.496326185875514,9.496326185875514,9.496326185874587,9.496326108567647,9.496323318220346,9.496326185789535,9.496326185868883,9.496326185865135
BA,BA160610C00124000,124.00,2.43,3.502241076682744,3.502241076682744,3.5022410766818526,3.5022409993749104,3.5022382090276176,3.502241076596796,3.5022410766761456,3.5022410766760235
BA,BA160610C00125000,125.00,2.86,2.503226891817282,2.503226891817282,2.503226891816396,2.5032268145094534,2.5032240241621624,2.5032268917313414,2.503226891810692,2.5032268918114724
BA,BA160610C00126000,126.00,2.10,1.5042127069518205,1.5042127069518205,1.5042127069509406,1.5042126296439995,1.5042098392967056,1.5042127068658844,1.5042127069452358,1.504212706949101
BA,BA160610C00127000,127.00,1.41,0.5052396742424496,0.5052396742424496,0.5052393190633763,0.5052395453943269,0.5052297832595677,0.5052398149800343,0.5052393138275856,0.5052396746662359
BA,BA160610C00128000,128.00,0.89,5.5504351009061304e-05,5.5504351009061304e-05,5.506594040623059e-05,5.4160724637852954e-05,4.6249917190508076e-05,5.438970110099685e-05,5.505777352090978e-05,5.550488440195429e-05
BA,BA160610C00129000,129.00,0.51,5.934354998188481e-22,5.934354998188481e-22,2.7748814649803e-22,2.0529222907730308e-22,7.835883969597856e-23,2.127184558032899e-22,2.7827100962713213e-22,5.938466868900829e-22
BA,BA160610C00130000,130.00,0.28,2.4647485453388992e-54,2.4647485453388992e-54,4.4703040630784575e-57,9.646195996745767e-58,1.1028728747066822e-58,1.0327461746712135e-57,4.4517513046654436e-57,2.4775625966731654e-54
BA,BA160610C00131000,131.00,0.12,4.759498636539364e-102,4.759498636539364e-102,3.313909862962257e-114,1.6153227818678118e-116,8.795162884158765e-118,1.8169214339144892e-116,3.2863068617203176e-114,4.851994782253187e-102
BA,BA160610C00132000,132.00,0.07,8.174763659482642e-165,8.174763659482642e-165,3.701385540954973e-211,1.727102285672491e-222,2.2996499520218775e-221,2.3422086297619903e-222,3.789989635417073e-211,8.592395828975525e-165
BA,BA160610C00133000,133.00,0.02,2.5829925035999982e-242,2.5829925035999982e-242,0.0,0.0,0.0,0.0,0.0,2.86073120116183e-242
BA,BA160610C00134000,134.00,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00135000,135.00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00136000,136.00,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00137000,137.00,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00138000,138.00,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00139000,139.00,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00140000,140.00,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00141000,141.00,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00142000,142.00,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00143000,143.00,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00144000,144.00,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00145000,145.00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA160610C00150000,150.00,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,CAT160610C00065000,65.00,8.05,10.144077983744994,10.144077983744994,10.144077983744097,10.144077938254062,10.14407462368736,10.14407798354285,10.14407798374106,10.14407798373842
CAT,CAT160610C00066000,66.00,7.54,9.145063798879532,9.145063798879532,9.14506379887864,9.145063753388603,9.145060438821893,9.145063798677397,9.14506379887559,9.145063798875588
CAT,CAT160610C00067000,67.00,8.10,8.146049614014071,8.146049614014071,8.14604961401319,8.146049568523152,8.146046253956435,8.146049613811934,8.146049614010142,8.146049614009044
CAT,CAT160610C00067500,67.50,3.85,7.64654252158134,7.64654252158134,7.646542521580461,7.646542476090429,7.6465391615237115,7.646542521379212,7.646542521577414,7.64654252158061
CAT,CAT160610C00068000,68.00,6.84,7.147035429148609,7.147035429148609,7.147035429147733,7.147035383657698,7.147032069090983,7.147035428946485,7.147035429144685,7.147035429143482
CAT,CAT160610C00069000,69.00,4.54,6.1480212442831474,6.1480212442831474,6.148021244282276,6.148021198792237,6.148017884225528,6.148021244081035,6.148021244279228,6.1480212442786195
CAT,CAT160610C00069500,69.50,5.17,5.648514151850416,5.648514151850416,5.648514151849552,5.648514106359512,5.6485107917927975,5.648514151648299,5.6485141518464985,5.64851415184868
CAT,CAT160610C00070000,70.00,3.68,5.149007059417686,5.149007059417686,5.149007059416821,5.149007013926789,5.149003699360074,5.149007059215572,5.149007059413771,5.149007059415733
CAT,CAT160610C00070500,70.50,1.59,4.649499966984955,4.649499966984955,4.649499966984092,4.649499921494057,4.649496606927343,4.649499966782843,4.649499966981043,4.649499966982505
CAT,CAT160610C00071000,71.00,2.65,4.149992874552224,4.149992874552224,4.149992874551365,4.14999282906133,4.149989514494615,4.1499928743501195,4.149992874548324,4.1499928745463395
CAT,CAT160610C00071500,71.50,2.91,3.6504857821194934,3.6504857821194934,3.6504857821186367,3.6504857366286,3.6504824220618866,3.6504857819173906,3.6504857821155907,3.6504857821141736
CAT,CAT160610C00072000,72.00,2.47,3.150978689686762,3.150978689686762,3.150978689685906,3.150978644195872,3.1509753296291607,3.15097868948466,3.1509786896828613,3.1509786896852603
CAT,CAT160610C00072500,72.50,2.50,2.6514715972540315,2.6514715972540315,2.6514715972531806,2.6514715517631458,2.651468237196429,2.6514715970519327,2.6514715972501337,2.6514715972527494
CAT,CAT160610C00073000,73.00,2.27,2.1519645048213007,2.1519645048213007,2.151964504820451,2.1519644593304155,2.1519611447637037,2.151964504619207,2.1519645048174056,2.151964504813896
CAT,CAT160610C00073500,73.50,1.83,1.6524574123885698,1.6524574123885698,1.6524574123877234,1.6524573668976892,1.652454052330974,1.652457412186478,1.6524574123846782,1.6524574123857965
CAT,CAT160610C00074000,74.00,1.50,1.1529503199781563,1.1529503199781563,1.1529503199739797,1.152950274485065,1.152946959912955,1.1529503197739284,1.1529503199710105,1.152950319970322
CAT,CAT160610C00074500,74.50,1.14,0.6534588722714941,0.6534588722714941,0.6534586231403471,0.653458714750727,0.6534537804240729,0.6534587799260884,0.6534586014394045,0.6534588725020615
CAT,CAT160610C00075000,75.00,0.94,0.1769415383498057,0.1769415383498057,0.1769404983757198,0.17695541499842093,0.1765500798307563,0.17696054921980767,0.17693503612130712,0.17694153738038884
CAT,CAT160610C00075500,75.50,0.64,0.002791794414971346,0.002791794414971346,0.002785254939998851,0.0027844815108489496,0.002680375587859799,0.002785860846333419,0.002786905423821809,0.0027917979997066056
CAT,CAT160610C00076000,76.00,0.44,2.483747257372576e-07,2.483747257372576e-07,2.39112791676275e-07,2.3388096563286565e-07,2.0439024029389215e-07,2.344114439872586e-07,2.389329194456247e-07,2.4838440108554623e-07
CAT,CAT160610C00076500,76.50,0.29,5.489134515309624e-14,5.489134515309624e-14,4.2897826103216276e-14,3.933650919306185e-14,2.979697599395439e-14,3.9488322010814806e-14,4.297284880484739e-14,5.490420970594563e-14
CAT,CAT160610C00077000,77.00,0.20,2.568448251327643e-23,2.568448251327643e-23,1.0640858562933852e-23,8.693520670722382e-24,5.471361505944125e-24,8.751511092972093e-24,1.0680341801478949e-23,2.570511771243128e-23
CAT,CAT160610C00077500,77.50,0.05,2.5863718778767915e-35,2.5863718778767915e-35,2.4920540234329464e-36,1.7136664236465735e-36,8.45519786532519e-37,1.7484328354691707e-36,2.4842604433274994e-36,2.5916729932406287e-35
CAT,CAT160610C00078000,78.00,0.07,6.019004938955608e-50,6.019004938955608e-50,2.8753437902974713e-52,1.779309414577637e-52,6.419906408221871e-53,1.812062783734543e-52,3.029365810887285e-52,6.04522059815021e-50
CAT,CAT160610C00078500,78.50,0.19,3.548155422895917e-67,3.548155422895917e-67,1.1247890829178536e-71,4.0279813065990005e-72,9.356216786607737e-73,4.1867277743039557e-72,1.1100491787677394e-71,3.577147887751991e-67
CAT,CAT160610C00079000,79.00,0.03,5.854917877272051e-87,5.854917877272051e-87,3.3832709441725286e-95,5.465179359633414e-96,1.2337422505263855e-96,5.85128256244149e-96,3.350503965711818e-95,5.936884637222203e-87
CAT,CAT160610C00079500,79.50,0.11,2.9979937926307416e-109,2.9979937926307416e-109,1.0377005333037148e-123,6.571350607360603e-125,1.3012101456347478e-125,7.040423118760211e-125,1.014896385169674e-123,3.065080170617588e-109
CAT,CAT160610C00080000,80.00,0.04,5.284498808649868e-134,5.284498808649868e-134,8.383362599982119e-159,7.093602912842934e-161,1.8846585888435717e-161,7.425372845470451e-161,1.1056273875817558e-158,5.463363512054883e-134
CAT,CAT160610C00080500,80.50,0.18,3.5555267414157884e-161,3.5555267414157884e-161,2.6717705453348256e-204,1.5914364435866098e-208,6.024606249335577e-209,1.8978810951576561e-208,2.6195014875443566e-204,3.7294946401110994e-161
CAT,CAT160610C00081000,81.00,0.06,1.0113544719962692e-190,1.0113544719962692e-190,0.0,0.0,0.0,0.0,0.0,1.0802077611726612e-190
CAT,CAT160610C00081500,81.50,0.25,1.3450064505600034e-222,1.3450064505600034e-222,0.0,0.0,0.0,0.0,0.0,1.468284181174694e-222
CAT,CAT160610C00082000,82.00,0.05,9.233152597373798e-257,9.233152597373798e-257,0.0,0.0,0.0,0.0,0.0,1.0339875563281853e-256
CAT,CAT160610C00082500,82.50,0.01,3.605583105755213e-293,3.605583105755213e-293,0.0,0.0,0.0,0.0,0.0,4.156250324722672e-293
CAT,CAT160610C00083000,83.00,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,CAT160610C00085000,85.00,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,CAT160610C00086000,86.00,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,CAT160610C00088000,88.00,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVX,CVX160610C00091000,91.00,10.94,9.739709177242986,9.739709177242986,9.73970917724227,9.739709116138451,9.739707687353736,9.739709177213616,9.739709177237298,9.739709177232724
CVX,CVX160610C00092000,92.00,10.25,8.740694992377525,8.740694992377525,8.740694992376818,8.740694931272998,8.74069350248827,8.740694992348164,8.740694992371886,8.740694992371703
CVX,CVX160610C00094000,94.00,6.80,6.742666622646602,6.742666622646602,6.742666622645899,6.742666561542088,6.742665132757359,6.742666622617252,6.742666622641069,6.742666622644892
CVX,CVX160610C00095000,95.00,8.22,5.74365243778114,5.74365243778114,5.7436524377804465,5.743652376676635,5.743650947891909,5.743652437751795,5.743652437775656,5.743652437776551
CVX,CVX160610C00096000,96.00,6.27,4.744638252915678,4.744638252915678,4.74463825291499,4.7446381918111795,4.744636763026451,4.744638252886334,4.744638252910244,4.744638252910531
CVX,CVX160610C00096500,96.50,4.76,4.245131160482948,4.245131160482948,4.245131160482269,4.245131099378454,4.245129670593726,4.245131160453614,4.245131160477539,4.245131160478251
CVX,CVX160610C00097000,97.00,5.00,3.7456240680502164,3.7456240680502164,3.7456240680495334,3.745624006945722,3.7456225781609938,3.7456240680208808,3.7456240680448327,3.7456240680445023
CVX,CVX160610C00098000,98.00,3.22,2.746609883184755,2.746609883184755,2.746609883184076,2.7466098220802673,2.746608393295538,2.7466098831554246,2.746609883179423,2.7466098831780306
CVX,CVX160610C00098500,98.50,2.46,2.247102790752024,2.247102790752024,2.2471027907513483,2.24710272964754,2.247101300862809,2.2471027907226993,2.2471027907467156,2.247102790743373
CVX,CVX160610C00099000,99.00,2.12,1.747595698319293,1.747595698319293,1.7475956983186218,1.7475956372148087,1.7475942084300806,1.7475956982899694,1.7475956983140108,1.7475956983104004
CVX,CVX160610C00099500,99.50,1.60,1.2480886058865623,1.2480886058865623,1.248088605885893,1.2480885447820818,1.2480871159973534,1.2480886058572418,1.2480886058813048,1.2480886058796927
CVX,CVX160610C00100000,100.00,1.26,0.7485815134538315,0.7485815134538315,0.7485815134531645,0.7485814523493537,0.7485800235646262,0.7485815134245143,0.7485815134485989,0.7485815134507368
CVX,CVX160610C00101000,101.00,0.70,3.400691056277654e-05,3.400691056277654e-05,3.372371487137325e-05,3.2858755204296346e-05,2.6128706383480312e-05,3.318737833220728e-05,3.373146441744553e-05,3.400721782753371e-05
CVX,CVX160610C00102000,102.00,0.33,3.479277713691874e-52,3.479277713691874e-52,1.0888638850936948e-54,1.245580516876434e-55,4.921669408907677e-57,1.6513785073091927e-55,1.0828174331474335e-54,3.49567430458794e-52
CVX,CVX160610C00103000,103.00,0.15,8.09039840974948e-158,8.09039840974948e-158,1.4691795078125305e-197,6.99644166912954e-212,4.794577540960463e-211,1.2510453669310244e-211,1.5595521217772333e-197,8.468315778908328e-158
CVX,CVX160610C00104000,104.00,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.774e-321
CVX,CVX160610C00105000,105.00,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVX,CVX160610C00106000,106.00,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVX,CVX160610C00107000,107.00,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVX,CVX160610C00108000,108.00,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVX,CVX160610C00109000,109.00,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVX,CVX160610C00110000,110.00,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVX,CVX160610C00111000,111.00,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVX,CVX160610C00115000,115.00,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVX,CVX160610C00118000,118.00,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCO,CSCO160610C00025000,25.00,2.95,4.1546453783634565,4.1546453783634565,4.154645378363228,4.154645360688683,4.154644588634091,4.154645378334878,4.154645378361928,4.154645378360936
CSCO,CSCO160610C00025500,25.50,1.58,3.6551382859307258,3.6551382859307258,3.6551382859304953,3.655138268255953,3.655137496201362,3.6551382859021526,3.6551382859292003,3.6551382859281865
CSCO,CSCO160610C00026000,26.00,2.86,3.155631193497995,3.155631193497995,3.1556311934977694,3.155631175823227,3.1556304037686354,3.1556311934694223,3.155631193496474,3.155631193497384
